"","tags_label","tags_timestamp","bag_site","bags_label","pop","bagnum","length","width","tagsLength_timestamp","tagsLength_date","tagsLength_time","event"
"5512","E440","11/13/2023 14:55:48","YorkRiver","MVP-LOLA-6","LOLA","6",29,20,"11/13/2023 14:55:48",2023-11-13,"14:55:48",1
"5513","E440","11/13/2023 14:55:48","YorkRiver","MVP-LOLA-6","LOLA","6",33,22,"5/8/2024 13:44:25",2024-05-08,"13:44:25",2
"5515","A385","11/9/2023 15:13:42","Lewisetta","MVP-LARMIX-1","LARMIX","1",37,22,"11/9/2023 15:13:42",2023-11-09,"15:13:42",1
"5516","A385","11/9/2023 15:13:42","Lewisetta","MVP-LARMIX-1","LARMIX","1",56,39,"11/7/2024 18:04:13",2024-11-07,"18:04:13",3
"5517","A385","11/9/2023 15:13:42","Lewisetta","MVP-LARMIX-1","LARMIX","1",44,29,"4/30/2024 13:13:18",2024-04-30,"13:13:18",2
"5518","A336","11/9/2023 15:00:09","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",81,53,"11/7/2024 18:11:26",2024-11-07,"18:11:26",3
"5519","A336","11/9/2023 15:00:09","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",45,34,"5/1/2024 9:10:26",2024-05-01,"9:10:26",2
"5520","A336","11/9/2023 15:00:09","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",39,26,"11/9/2023 15:00:09",2023-11-09,"15:00:09",1
"5521","A336","11/9/2023 15:00:09","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",98,81,"5/20/2025 16:48:55",2025-05-20,"16:48:55",4
"5522","A153-B294","11/7/2023 15:22:42","Lewisetta","MVP-DEBY-1","DEBY","1",33,21,"11/7/2023 15:22:42",2023-11-07,"15:22:42",1
"5523","A153-B294","11/7/2023 15:22:42","Lewisetta","MVP-DEBY-1","DEBY","1",62,36,"11/7/2024 17:14:21",2024-11-07,"17:14:21",3
"5524","A153-B294","11/7/2023 15:22:42","Lewisetta","MVP-DEBY-1","DEBY","1",36,21,"5/2/2024 14:12:07",2024-05-02,"14:12:07",2
"5525","A153-B294","11/7/2023 15:22:42","Lewisetta","MVP-DEBY-1","DEBY","1",84,54,"5/21/2025 15:41:16",2025-05-21,"15:41:16",4
"5526","C249","11/14/2023 15:59:35","YorkRiver","MVP-TX-4","TX","4",42,30,"5/7/2024 9:36:06",2024-05-07,"9:36:06",2
"5527","C249","11/14/2023 15:59:35","YorkRiver","MVP-TX-4","TX","4",39,27,"11/14/2023 15:59:35",2023-11-14,"15:59:35",1
"5528","A702","11/14/2023 15:01:09","YorkRiver","MVP-LARMIX-5","LARMIX","5",36,22,"11/14/2023 15:01:09",2023-11-14,"15:01:09",1
"5529","A702","11/14/2023 15:01:09","YorkRiver","MVP-LARMIX-5","LARMIX","5",0,0,"5/6/2024 13:57:56",2024-05-06,"13:57:56",2
"5530","C375","11/15/2023 15:22:35","YorkRiver","MVP-TX-6","TX","6",29,19,"11/15/2023 15:22:35",2023-11-15,"15:22:35",1
"5531","C375","11/15/2023 15:22:35","YorkRiver","MVP-TX-6","TX","6",34,21,"5/6/2024 13:44:52",2024-05-06,"13:44:52",2
"5532","C375","11/15/2023 15:22:35","YorkRiver","MVP-TX-6","TX","6",29,19,"11/8/2024 10:39:40",2024-11-08,"10:39:40",3
"5533","A518","11/10/2023 14:28:04","YorkRiver","MVP-LA-4","LA","4",26,18,"11/10/2023 14:28:04",2023-11-10,"14:28:04",1
"5534","A518","11/10/2023 14:28:04","YorkRiver","MVP-LA-4","LA","4",30,22,"5/8/2024 13:20:34",2024-05-08,"13:20:34",2
"5535","A518","11/10/2023 14:28:04","YorkRiver","MVP-LA-4","LA","4",30,21,"11/12/2024 10:26:20",2024-11-12,"10:26:20",3
"5536","A464","11/10/2023 14:56:39","YorkRiver","MVP-NH-4","NH","4",35,24,"11/10/2023 14:56:39",2023-11-10,"14:56:39",1
"5537","A464","11/10/2023 14:56:39","YorkRiver","MVP-NH-4","NH","4",35,24,"5/9/2024 10:08:11",2024-05-09,"10:08:11",2
"5538","D739","11/7/2023 15:09:07","Lewisetta","MVP-JR-1","JR","1",64,45,"11/7/2024 16:09:05",2024-11-07,"16:09:05",3
"5539","D739","11/7/2023 15:09:07","Lewisetta","MVP-JR-1","JR","1",36,26,"5/2/2024 15:06:32",2024-05-02,"15:06:32",2
"5540","D739","11/7/2023 15:09:07","Lewisetta","MVP-JR-1","JR","1",28,19,"11/7/2023 15:09:07",2023-11-07,"15:09:07",1
"5541","D739","11/7/2023 15:09:07","Lewisetta","MVP-JR-1","JR","1",85,59,"5/20/2025 15:17:14",2025-05-20,"15:17:14",4
"5542","E442","11/13/2023 14:56:35","YorkRiver","MVP-LOLA-6","LOLA","6",0,0,"11/12/2024 11:00:25",2024-11-12,"11:00:25",3
"5543","E442","11/13/2023 14:56:35","YorkRiver","MVP-LOLA-6","LOLA","6",36,25,"11/13/2023 14:56:35",2023-11-13,"14:56:35",1
"5544","E442","11/13/2023 14:56:35","YorkRiver","MVP-LOLA-6","LOLA","6",42,27,"5/9/2024 9:02:54",2024-05-09,"9:02:54",2
"5545","D768","11/7/2023 15:06:20","Lewisetta","MVP-JR-1","JR","1",78,50,"11/7/2024 16:08:07",2024-11-07,"16:08:07",3
"5546","D768","11/7/2023 15:06:20","Lewisetta","MVP-JR-1","JR","1",32,22,"11/7/2023 15:06:20",2023-11-07,"15:06:20",1
"5547","D768","11/7/2023 15:06:20","Lewisetta","MVP-JR-1","JR","1",40,36,"5/3/2024 8:38:07",2024-05-03,"8:38:07",2
"5548","D768","11/7/2023 15:06:20","Lewisetta","MVP-JR-1","JR","1",95,67,"5/20/2025 15:23:10",2025-05-20,"15:23:10",4
"5549","E393","11/10/2023 14:06:32","YorkRiver","MVP-FL-4","FL","4",53,39,"5/25/2025 11:13:14",2025-05-25,"11:13:14",4
"5550","E393","11/10/2023 14:06:32","YorkRiver","MVP-FL-4","FL","4",39,25,"5/8/2024 14:30:49",2024-05-08,"14:30:49",2
"5551","E393","11/10/2023 14:06:32","YorkRiver","MVP-FL-4","FL","4",35,24,"11/10/2023 14:06:32",2023-11-10,"14:06:32",1
"5552","A167","11/7/2023 15:39:58","Lewisetta","MVP-LA-3","LA","3",45,25,"11/7/2023 15:39:58",2023-11-07,"15:39:58",1
"5553","A167","11/7/2023 15:39:58","Lewisetta","MVP-LA-3","LA","3",87,58,"5/20/2025 16:20:37",2025-05-20,"16:20:37",4
"5554","A167","11/7/2023 15:39:58","Lewisetta","MVP-LA-3","LA","3",49,26,"5/3/2024 8:21:15",2024-05-03,"8:21:15",2
"5555","D741","11/7/2023 15:22:40","Lewisetta","MVP-JR-1","JR","1",55,44,"11/7/2024 16:07:50",2024-11-07,"16:07:50",3
"5556","D741","11/7/2023 15:22:40","Lewisetta","MVP-JR-1","JR","1",23,19,"5/2/2024 15:05:47",2024-05-02,"15:05:47",2
"5557","D741","11/7/2023 15:22:40","Lewisetta","MVP-JR-1","JR","1",69,70,"5/20/2025 15:18:21",2025-05-20,"15:18:21",4
"5558","D741","11/7/2023 15:22:40","Lewisetta","MVP-JR-1","JR","1",22,13,"11/7/2023 15:22:40",2023-11-07,"15:22:40",1
"5559","A789","11/14/2023 14:43:52","YorkRiver","MVP-JR-6","JR","6",37,26,"5/7/2024 9:51:21",2024-05-07,"9:51:21",2
"5560","A789","11/14/2023 14:43:52","YorkRiver","MVP-JR-6","JR","6",33,21,"11/14/2023 14:43:52",2023-11-14,"14:43:52",1
"5561","B210","11/9/2023 15:48:01","Lewisetta","MVP-NH-1","NH","1",32,24,"4/30/2024 13:48:35",2024-04-30,"13:48:35",2
"5562","B210","11/9/2023 15:48:01","Lewisetta","MVP-NH-1","NH","1",0,0,"11/7/2024 14:06:36",2024-11-07,"14:06:36",3
"5563","B210","11/9/2023 15:48:01","Lewisetta","MVP-NH-1","NH","1",31,21,"11/9/2023 15:48:01",2023-11-09,"15:48:01",1
"5564","2168-B291","11/7/2023 15:28:15","Lewisetta","MVP-FL-1","FL","1",37,26,"11/7/2023 15:28:15",2023-11-07,"15:28:15",1
"5565","2168-B291","11/7/2023 15:28:15","Lewisetta","MVP-FL-1","FL","1",41,23,"5/2/2024 14:00:55",2024-05-02,"14:00:55",2
"5566","2168-B291","11/7/2023 15:28:15","Lewisetta","MVP-FL-1","FL","1",32,17,"11/7/2024 12:59:09",2024-11-07,"12:59:09",3
"5567","A295","11/9/2023 15:02:36","Lewisetta","MVP-LARMIX-2","LARMIX","2",92,63,"5/20/2025 16:36:25",2025-05-20,"16:36:25",4
"5568","A295","11/9/2023 15:02:36","Lewisetta","MVP-LARMIX-2","LARMIX","2",39,29,"4/30/2024 13:34:26",2024-04-30,"13:34:26",2
"5569","A295","11/9/2023 15:02:36","Lewisetta","MVP-LARMIX-2","LARMIX","2",67,42,"11/7/2024 12:57:00",2024-11-07,"12:57:00",3
"5570","A295","11/9/2023 15:02:36","Lewisetta","MVP-LARMIX-2","LARMIX","2",32,23,"11/9/2023 15:02:36",2023-11-09,"15:02:36",1
"5571","B142","11/9/2023 15:30:36","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",45,24,"4/30/2024 13:56:41",2024-04-30,"13:56:41",2
"5572","B142","11/9/2023 15:30:36","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",38,18,"11/9/2023 15:30:36",2023-11-09,"15:30:36",1
"5573","B142","11/9/2023 15:30:36","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",0,0,"11/7/2024 16:58:02",2024-11-07,"16:58:02",3
"5574","B026","11/9/2023 14:06:48","Lewisetta","MVP-NH-3","NH","3",33,27,"11/7/2024 18:00:10",2024-11-07,"18:00:10",3
"5575","B026","11/9/2023 14:06:48","Lewisetta","MVP-NH-3","NH","3",23,17,"11/9/2023 14:06:48",2023-11-09,"14:06:48",1
"5576","B026","11/9/2023 14:06:48","Lewisetta","MVP-NH-3","NH","3",27,20,"4/30/2024 13:23:24",2024-04-30,"13:23:24",2
"5577","B153","11/9/2023 15:34:19","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",53,38,"5/1/2024 8:33:27",2024-05-01,"8:33:27",2
"5578","B153","11/9/2023 15:34:19","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",42,27,"11/9/2023 15:34:19",2023-11-09,"15:34:19",1
"5579","A737","11/14/2023 14:36:36","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",39,26,"5/9/2024 9:45:58",2024-05-09,"9:45:58",2
"5580","A737","11/14/2023 14:36:36","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",39,26,"11/14/2023 14:36:36",2023-11-14,"14:36:36",1
"5581","A452","11/10/2023 14:50:16","YorkRiver","MVP-NH-4","NH","4",38,25,"5/9/2024 10:07:31",2024-05-09,"10:07:31",2
"5582","A452","11/10/2023 14:50:16","YorkRiver","MVP-NH-4","NH","4",38,25,"11/10/2023 14:50:16",2023-11-10,"14:50:16",1
"5583","A452","11/10/2023 14:50:16","YorkRiver","MVP-NH-4","NH","4",0,0,"11/11/2024 18:10:09",2024-11-11,"18:10:09",3
"5584","E157","11/7/2023 16:03:48","Lewisetta","MVP-DEBY-2","DEBY","2",45,24,"11/7/2023 16:03:48",2023-11-07,"16:03:48",1
"5585","E157","11/7/2023 16:03:48","Lewisetta","MVP-DEBY-2","DEBY","2",49,28,"11/7/2024 13:34:44",2024-11-07,"13:34:44",3
"5586","E157","11/7/2023 16:03:48","Lewisetta","MVP-DEBY-2","DEBY","2",52,36,"5/3/2024 8:05:29",2024-05-03,"8:05:29",2
"5587","B033","11/9/2023 14:09:32","Lewisetta","MVP-NH-3","NH","3",26,20,"4/30/2024 13:29:25",2024-04-30,"13:29:25",2
"5588","B033","11/9/2023 14:09:32","Lewisetta","MVP-NH-3","NH","3",25,18,"11/9/2023 14:09:32",2023-11-09,"14:09:32",1
"5589","B033","11/9/2023 14:09:32","Lewisetta","MVP-NH-3","NH","3",0,0,"11/7/2024 18:53:32",2024-11-07,"18:53:32",3
"5590","2183","11/7/2023 15:55:50","Lewisetta","MVP-JR-3","JR","3",26,20,"5/2/2024 14:28:17",2024-05-02,"14:28:17",2
"5591","2183","11/7/2023 15:55:50","Lewisetta","MVP-JR-3","JR","3",25,20,"11/7/2023 15:55:50",2023-11-07,"15:55:50",1
"5592","E199","11/7/2023 16:02:56","Lewisetta","MVP-TX-1","TX","1",20,17,"11/7/2023 16:02:56",2023-11-07,"16:02:56",1
"5593","E199","11/7/2023 16:02:56","Lewisetta","MVP-TX-1","TX","1",63,39,"5/20/2025 15:44:37",2025-05-20,"15:44:37",4
"5594","E199","11/7/2023 16:02:56","Lewisetta","MVP-TX-1","TX","1",23,18,"5/2/2024 13:44:28",2024-05-02,"13:44:28",2
"5595","E199","11/7/2023 16:02:56","Lewisetta","MVP-TX-1","TX","1",62,37,"11/7/2024 17:23:05",2024-11-07,"17:23:05",3
"5596","E085","11/7/2023 15:00:19","Lewisetta","MVP-FL-3","FL","3",41,34,"11/7/2024 13:33:43",2024-11-07,"13:33:43",3
"5597","E085","11/7/2023 15:00:19","Lewisetta","MVP-FL-3","FL","3",27,23,"11/7/2023 15:00:19",2023-11-07,"15:00:19",1
"5598","E085","11/7/2023 15:00:19","Lewisetta","MVP-FL-3","FL","3",30,19,"5/2/2024 14:45:35",2024-05-02,"14:45:35",2
"5599","B373","11/7/2023 15:51:49","Lewisetta","MVP-ME-2","ME","2",57,42,"11/7/2024 14:20:39",2024-11-07,"14:20:39",3
"5600","B373","11/7/2023 15:51:49","Lewisetta","MVP-ME-2","ME","2",39,25,"5/2/2024 15:12:14",2024-05-02,"15:12:14",2
"5601","B373","11/7/2023 15:51:49","Lewisetta","MVP-ME-2","ME","2",35,20,"11/7/2023 15:51:49",2023-11-07,"15:51:49",1
"5602","B054","11/9/2023 14:30:57","Lewisetta","MVP-TX-2","TX","2",37,25,"11/9/2023 14:30:57",2023-11-09,"14:30:57",1
"5603","B054","11/9/2023 14:30:57","Lewisetta","MVP-TX-2","TX","2",69,56,"5/20/2025 14:54:18",2025-05-20,"14:54:18",4
"5604","B054","11/9/2023 14:30:57","Lewisetta","MVP-TX-2","TX","2",57,57,"11/7/2024 13:02:02",2024-11-07,"13:02:02",3
"5605","B054","11/9/2023 14:30:57","Lewisetta","MVP-TX-2","TX","2",47,31,"4/30/2024 13:16:41",2024-04-30,"13:16:41",2
"5606","A676","11/13/2023 15:31:11","YorkRiver","MVP-JR-5","JR","5",36,23,"11/13/2023 15:31:11",2023-11-13,"15:31:11",1
"5607","A676","11/13/2023 15:31:11","YorkRiver","MVP-JR-5","JR","5",38,24,"5/9/2024 9:32:54",2024-05-09,"9:32:54",2
"5609","B079","11/9/2023 14:44:16","Lewisetta","MVP-TX-2","TX","2",34,22,"11/9/2023 14:44:16",2023-11-09,"14:44:16",1
"5610","B079","11/9/2023 14:44:16","Lewisetta","MVP-TX-2","TX","2",74,52,"5/20/2025 15:00:19",2025-05-20,"15:00:19",4
"5611","B079","11/9/2023 14:44:16","Lewisetta","MVP-TX-2","TX","2",53,42,"11/7/2024 13:08:43",2024-11-07,"13:08:43",3
"5612","B079","11/9/2023 14:44:16","Lewisetta","MVP-TX-2","TX","2",39,25,"4/30/2024 13:18:46",2024-04-30,"13:18:46",2
"5613","A235","11/9/2023 14:27:31","Lewisetta","MVP-ME-3","ME","3",34,23,"11/9/2023 14:27:31",2023-11-09,"14:27:31",1
"5614","A235","11/9/2023 14:27:31","Lewisetta","MVP-ME-3","ME","3",35,25,"4/30/2024 12:58:15",2024-04-30,"12:58:15",2
"5615","A235","11/9/2023 14:27:31","Lewisetta","MVP-ME-3","ME","3",74,60,"5/20/2025 14:24:59",2025-05-20,"14:24:59",4
"5616","A235","11/9/2023 14:27:31","Lewisetta","MVP-ME-3","ME","3",57,41,"11/7/2024 15:25:51",2024-11-07,"15:25:51",3
"5617","A935","11/15/2023 15:49:48","YorkRiver","MVP-LOLA-4","LOLA","4",74,50,"5/25/2025 9:55:22",2025-05-25,"9:55:22",4
"5618","A935","11/15/2023 15:49:48","YorkRiver","MVP-LOLA-4","LOLA","4",35,24,"11/15/2023 15:49:48",2023-11-15,"15:49:48",1
"5619","A935","11/15/2023 15:49:48","YorkRiver","MVP-LOLA-4","LOLA","4",41,26,"5/6/2024 13:17:48",2024-05-06,"13:17:48",2
"5620","A935","11/15/2023 15:49:48","YorkRiver","MVP-LOLA-4","LOLA","4",70,54,"11/12/2024 9:47:54",2024-11-12,"9:47:54",3
"5621","E136","11/7/2023 15:51:32","Lewisetta","MVP-TX-1","TX","1",36,25,"11/7/2023 15:51:32",2023-11-07,"15:51:32",1
"5622","E136","11/7/2023 15:51:32","Lewisetta","MVP-TX-1","TX","1",69,37,"11/7/2024 17:18:50",2024-11-07,"17:18:50",3
"5623","E136","11/7/2023 15:51:32","Lewisetta","MVP-TX-1","TX","1",46,33,"5/3/2024 8:14:29",2024-05-03,"8:14:29",2
"5624","A600","11/13/2023 14:43:24","YorkRiver","MVP-DEBY-5","DEBY","5",31,22,"11/13/2023 14:43:24",2023-11-13,"14:43:24",1
"5625","A600","11/13/2023 14:43:24","YorkRiver","MVP-DEBY-5","DEBY","5",0,0,"5/6/2024 11:57:12",2024-05-06,"11:57:12",2
"5626","E519","11/14/2023 15:12:02","YorkRiver","MVP-DEBY-6","DEBY","6",45,29,"11/14/2023 15:12:02",2023-11-14,"15:12:02",1
"5627","E519","11/14/2023 15:12:02","YorkRiver","MVP-DEBY-6","DEBY","6",46,29,"5/7/2024 10:04:04",2024-05-07,"10:04:04",2
"5628","C226","11/14/2023 15:50:55","YorkRiver","MVP-LA-5","LA","5",33,26,"11/14/2023 15:50:55",2023-11-14,"15:50:55",1
"5629","C226","11/14/2023 15:50:55","YorkRiver","MVP-LA-5","LA","5",39,32,"5/7/2024 9:45:38",2024-05-07,"9:45:38",2
"5630","A871","11/15/2023 15:25:19","YorkRiver","MVP-LA-6","LA","6",32,23,"11/15/2023 15:25:19",2023-11-15,"15:25:19",1
"5631","A871","11/15/2023 15:25:19","YorkRiver","MVP-LA-6","LA","6",0,0,"11/8/2024 10:59:29",2024-11-08,"10:59:29",3
"5632","A871","11/15/2023 15:25:19","YorkRiver","MVP-LA-6","LA","6",32,23,"5/6/2024 14:10:35",2024-05-06,"14:10:35",2
"5633","B281","11/9/2023 15:48:37","Lewisetta","MVP-NH-2","NH","2",45,35,"11/7/2024 14:09:36",2024-11-07,"14:09:36",3
"5634","B281","11/9/2023 15:48:37","Lewisetta","MVP-NH-2","NH","2",38,32,"5/1/2024 8:11:06",2024-05-01,"8:11:06",2
"5635","B281","11/9/2023 15:48:37","Lewisetta","MVP-NH-2","NH","2",29,26,"11/9/2023 15:48:37",2023-11-09,"15:48:37",1
"5636","A074","11/7/2023 14:53:10","Lewisetta","MVP-LA-1","LA","1",78,43,"11/7/2024 17:36:10",2024-11-07,"17:36:10",3
"5637","A074","11/7/2023 14:53:10","Lewisetta","MVP-LA-1","LA","1",30,25,"11/7/2023 14:53:10",2023-11-07,"14:53:10",1
"5638","A074","11/7/2023 14:53:10","Lewisetta","MVP-LA-1","LA","1",92,45,"5/20/2025 16:25:46",2025-05-20,"16:25:46",4
"5639","A074","11/7/2023 14:53:10","Lewisetta","MVP-LA-1","LA","1",35,27,"5/2/2024 13:30:25",2024-05-02,"13:30:25",2
"5640","A065","11/7/2023 14:51:16","Lewisetta","MVP-LA-1","LA","1",111,76,"11/7/2024 17:43:26",2024-11-07,"17:43:26",3
"5641","A065","11/7/2023 14:51:16","Lewisetta","MVP-LA-1","LA","1",42,23,"5/2/2024 13:29:03",2024-05-02,"13:29:03",2
"5642","A065","11/7/2023 14:51:16","Lewisetta","MVP-LA-1","LA","1",40,21,"11/7/2023 14:51:16",2023-11-07,"14:51:16",1
"5643","A538","11/10/2023 14:10:55","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",30,18,"11/10/2023 14:10:55",2023-11-10,"14:10:55",1
"5644","A538","11/10/2023 14:10:55","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",35,23,"11/12/2024 9:10:50",2024-11-12,"9:10:50",3
"5645","A538","11/10/2023 14:10:55","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",37,22,"5/9/2024 9:06:31",2024-05-09,"9:06:31",2
"5646","C203","11/14/2023 15:37:34","YorkRiver","MVP-LA-5","LA","5",47,26,"5/7/2024 9:44:43",2024-05-07,"9:44:43",2
"5647","C203","11/14/2023 15:37:34","YorkRiver","MVP-LA-5","LA","5",40,25,"11/14/2023 15:37:34",2023-11-14,"15:37:34",1
"5648","C203","11/14/2023 15:37:34","YorkRiver","MVP-LA-5","LA","5",62,42,"11/12/2024 11:33:14",2024-11-12,"11:33:14",3
"5649","A272","11/9/2023 14:30:20","Lewisetta","MVP-LOLA-3","LOLA","3",55,29,"11/9/2023 14:30:20",2023-11-09,"14:30:20",1
"5650","A272","11/9/2023 14:30:20","Lewisetta","MVP-LOLA-3","LOLA","3",101,57,"11/7/2024 13:51:52",2024-11-07,"13:51:52",3
"5651","A272","11/9/2023 14:30:20","Lewisetta","MVP-LOLA-3","LOLA","3",56,30,"5/1/2024 8:46:55",2024-05-01,"8:46:55",2
"5652","A272","11/9/2023 14:30:20","Lewisetta","MVP-LOLA-3","LOLA","3",120,81,"5/20/2025 15:53:25",2025-05-20,"15:53:25",4
"5653","E314","11/10/2023 14:55:37","YorkRiver","MVP-LARMIX-4","LARMIX","4",0,0,"11/11/2024 16:17:15",2024-11-11,"16:17:15",3
"5654","E314","11/10/2023 14:55:37","YorkRiver","MVP-LARMIX-4","LARMIX","4",24,19,"11/10/2023 14:55:37",2023-11-10,"14:55:37",1
"5655","E314","11/10/2023 14:55:37","YorkRiver","MVP-LARMIX-4","LARMIX","4",28,21,"5/8/2024 13:39:04",2024-05-08,"13:39:04",2
"5656","C273","11/14/2023 16:07:23","YorkRiver","MVP-TX-4","TX","4",45,33,"11/12/2024 9:28:05",2024-11-12,"9:28:05",3
"5657","C273","11/14/2023 16:07:23","YorkRiver","MVP-TX-4","TX","4",44,33,"5/7/2024 9:33:30",2024-05-07,"9:33:30",2
"5658","C273","11/14/2023 16:07:23","YorkRiver","MVP-TX-4","TX","4",39,26,"11/14/2023 16:07:23",2023-11-14,"16:07:23",1
"5659","A406","11/9/2023 15:31:34","Lewisetta","MVP-LARMIX-1","LARMIX","1",61,48,"11/7/2024 18:07:56",2024-11-07,"18:07:56",3
"5660","A406","11/9/2023 15:31:34","Lewisetta","MVP-LARMIX-1","LARMIX","1",53,39,"5/1/2024 9:14:09",2024-05-01,"9:14:09",2
"5661","A406","11/9/2023 15:31:34","Lewisetta","MVP-LARMIX-1","LARMIX","1",50,33,"11/9/2023 15:31:34",2023-11-09,"15:31:34",1
"5662","B236","11/9/2023 15:58:28","Lewisetta","MVP-NH-1","NH","1",30,23,"11/9/2023 15:58:28",2023-11-09,"15:58:28",1
"5663","B236","11/9/2023 15:58:28","Lewisetta","MVP-NH-1","NH","1",30,23,"4/30/2024 13:46:33",2024-04-30,"13:46:33",2
"5664","B236","11/9/2023 15:58:28","Lewisetta","MVP-NH-1","NH","1",46,35,"11/7/2024 14:03:28",2024-11-07,"14:03:28",3
"5665","A690","11/13/2023 15:33:51","YorkRiver","MVP-JR-5","JR","5",34,26,"5/8/2024 13:31:19",2024-05-08,"13:31:19",2
"5666","A690","11/13/2023 15:33:51","YorkRiver","MVP-JR-5","JR","5",27,20,"11/13/2023 15:33:51",2023-11-13,"15:33:51",1
"5667","A204-D734","11/7/2023 15:00:06","Lewisetta","MVP-JR-1","JR","1",118,67,"5/20/2025 15:22:25",2025-05-20,"15:22:25",4
"5668","A204-D734","11/7/2023 15:00:06","Lewisetta","MVP-JR-1","JR","1",29,17,"11/7/2023 15:00:06",2023-11-07,"15:00:06",1
"5669","A204-D734","11/7/2023 15:00:06","Lewisetta","MVP-JR-1","JR","1",82,45,"11/7/2024 15:57:45",2024-11-07,"15:57:45",3
"5670","A204-D734","11/7/2023 15:00:06","Lewisetta","MVP-JR-1","JR","1",37,28,"5/2/2024 15:03:32",2024-05-02,"15:03:32",2
"5671","B425","11/7/2023 15:45:18","Lewisetta","MVP-ME-2","ME","2",67,43,"11/7/2024 14:23:19",2024-11-07,"14:23:19",3
"5672","B425","11/7/2023 15:45:18","Lewisetta","MVP-ME-2","ME","2",37,27,"11/7/2023 15:45:18",2023-11-07,"15:45:18",1
"5673","B425","11/7/2023 15:45:18","Lewisetta","MVP-ME-2","ME","2",49,33,"5/3/2024 8:59:32",2024-05-03,"8:59:32",2
"5674","E213","11/7/2023 15:50:39","Lewisetta","MVP-TX-1","TX","1",49,31,"5/3/2024 8:15:21",2024-05-03,"8:15:21",2
"5675","E213","11/7/2023 15:50:39","Lewisetta","MVP-TX-1","TX","1",85,69,"5/20/2025 15:40:52",2025-05-20,"15:40:52",4
"5676","E213","11/7/2023 15:50:39","Lewisetta","MVP-TX-1","TX","1",43,28,"11/7/2023 15:50:39",2023-11-07,"15:50:39",1
"5677","E213","11/7/2023 15:50:39","Lewisetta","MVP-TX-1","TX","1",73,61,"11/7/2024 17:05:02",2024-11-07,"17:05:02",3
"5678","A257","11/9/2023 14:23:14","Lewisetta","MVP-LOLA-3","LOLA","3",35,24,"4/30/2024 13:24:41",2024-04-30,"13:24:41",2
"5679","A257","11/9/2023 14:23:14","Lewisetta","MVP-LOLA-3","LOLA","3",29,22,"11/9/2023 14:23:14",2023-11-09,"14:23:14",1
"5680","A257","11/9/2023 14:23:14","Lewisetta","MVP-LOLA-3","LOLA","3",74,69,"5/20/2025 16:05:25",2025-05-20,"16:05:25",4
"5681","A257","11/9/2023 14:23:14","Lewisetta","MVP-LOLA-3","LOLA","3",64,47,"11/7/2024 13:56:29",2024-11-07,"13:56:29",3
"5682","C086","11/13/2023 15:15:41","YorkRiver","MVP-NH-6","NH","6",25,19,"11/13/2023 15:15:41",2023-11-13,"15:15:41",1
"5683","C086","11/13/2023 15:15:41","YorkRiver","MVP-NH-6","NH","6",29,20,"5/8/2024 14:03:52",2024-05-08,"14:03:52",2
"5684","E302","11/10/2023 14:48:54","YorkRiver","MVP-LARMIX-4","LARMIX","4",46,24,"5/9/2024 9:24:53",2024-05-09,"9:24:53",2
"5685","E302","11/10/2023 14:48:54","YorkRiver","MVP-LARMIX-4","LARMIX","4",42,21,"11/10/2023 14:48:54",2023-11-10,"14:48:54",1
"5686","A604","11/13/2023 14:45:00","YorkRiver","MVP-DEBY-5","DEBY","5",32,24,"11/13/2023 14:45:00",2023-11-13,"14:45:00",1
"5687","A604","11/13/2023 14:45:00","YorkRiver","MVP-DEBY-5","DEBY","5",31,28,"5/6/2024 11:58:14",2024-05-06,"11:58:14",2
"5688","C376","11/15/2023 15:22:46","YorkRiver","MVP-TX-6","TX","6",54,40,"5/25/2025 11:23:49",2025-05-25,"11:23:49",4
"5689","C376","11/15/2023 15:22:46","YorkRiver","MVP-TX-6","TX","6",28,18,"11/15/2023 15:22:46",2023-11-15,"15:22:46",1
"5690","C376","11/15/2023 15:22:46","YorkRiver","MVP-TX-6","TX","6",37,23,"5/6/2024 13:42:54",2024-05-06,"13:42:54",2
"5691","C376","11/15/2023 15:22:46","YorkRiver","MVP-TX-6","TX","6",50,35,"11/8/2024 10:42:39",2024-11-08,"10:42:39",3
"5692","E274","11/9/2023 15:35:47","Lewisetta","MVP-LA-2","LA","2",35,25,"4/30/2024 12:46:54",2024-04-30,"12:46:54",2
"5693","E274","11/9/2023 15:35:47","Lewisetta","MVP-LA-2","LA","2",68,60,"5/20/2025 14:26:24",2025-05-20,"14:26:24",4
